nm,soil_11,soil_14,soil_16-1,soil_23,soil_66kyr,soil_7,soil_9
1211,0.466583788,0.56744951,0.636259496,0.517907739,0.357120514,0.427261859,0.519804716
1212,0.46662432,0.567594647,0.636409283,0.517953157,0.357220232,0.42747429,0.520051897
1213,0.466679364,0.56771934,0.636526525,0.518017292,0.357332557,0.42768392,0.520233095
1214,0.466768265,0.567770004,0.636611104,0.518061399,0.357425839,0.42784977,0.520379007
1215,0.466853112,0.567935407,0.636764288,0.518144906,0.35755986,0.428039879,0.520549536
1216,0.466901571,0.568149984,0.636962771,0.518257678,0.357742101,0.428273469,0.520730495
1217,0.466969758,0.568334579,0.637118697,0.518404961,0.357836276,0.428470999,0.520856023
1218,0.46708709,0.568512082,0.637210548,0.518465698,0.357954323,0.428660214,0.520998538
1219,0.46722883,0.568732381,0.637361646,0.518492758,0.358112603,0.428913802,0.521208346
1220,0.467387587,0.56891197,0.637464404,0.518558085,0.35826242,0.429198831,0.52145648
1221,0.46746251,0.569027364,0.63750428,0.518600345,0.358369946,0.429436058,0.521578848
1222,0.467558771,0.56923008,0.637687385,0.51871264,0.358471543,0.429657012,0.521743
1223,0.467694193,0.56947881,0.637862623,0.518874943,0.358579248,0.429831892,0.522022605
1224,0.467804581,0.569609344,0.63791889,0.518970251,0.358705461,0.429979265,0.522229373
1225,0.467931777,0.569687665,0.638037741,0.519044578,0.358893961,0.430190504,0.522408307
1226,0.46795553,0.569793046,0.638164103,0.519132614,0.359041959,0.430410177,0.522585571
1227,0.46797359,0.569901824,0.638226867,0.519171178,0.359138221,0.430559516,0.522732556
1228,0.468097597,0.570044577,0.638239682,0.519117296,0.359230429,0.430673331,0.522874594
1229,0.468147665,0.570217133,0.638216436,0.519084334,0.359274954,0.430818111,0.523040116
1230,0.468201548,0.570354164,0.638286889,0.519108474,0.359352738,0.430997372,0.523199618
1231,0.468352854,0.570453703,0.638425767,0.51917398,0.359496415,0.431229502,0.523358822
1232,0.468426645,0.570590615,0.638493001,0.519216001,0.359591246,0.431391835,0.523500919
1233,0.468408465,0.570730627,0.638599336,0.519308984,0.359640688,0.431560546,0.523634732
1234,0.468387365,0.57086724,0.638671815,0.519353867,0.359727204,0.431687862,0.523754954
1235,0.468457073,0.570951343,0.638674438,0.519319415,0.359844595,0.431848317,0.523881078
1236,0.468549907,0.571075141,0.638724387,0.519293308,0.359939784,0.432048559,0.524052441
1237,0.468645602,0.571210682,0.638813555,0.519293189,0.360040009,0.432237774,0.524217188
1238,0.468790799,0.571350157,0.638984203,0.519342542,0.360196233,0.432440579,0.524387777
1239,0.46896109,0.5715639,0.639196157,0.519460022,0.36036402,0.432654262,0.524647355
1240,0.469074309,0.571707547,0.639256895,0.51955092,0.360487014,0.432807952,0.52484566
1241,0.469115287,0.571765244,0.639322817,0.519580603,0.360605061,0.432983816,0.524951816
1242,0.469130218,0.571898103,0.639480114,0.519659042,0.360708594,0.433220506,0.525099576
1243,0.469202816,0.572101593,0.63953197,0.519736171,0.360772103,0.433393151,0.525232911
1244,0.469326407,0.572299778,0.639574766,0.519753098,0.360860288,0.433554232,0.525379658
1245,0.469401717,0.572416782,0.639759362,0.519801378,0.360970706,0.433732837,0.525552571
1246,0.469500929,0.572467148,0.639913142,0.519919217,0.361041129,0.433863789,0.525705695
1247,0.469625056,0.572551787,0.639913082,0.520019948,0.361145407,0.434011549,0.52584517
1248,0.469655454,0.572653949,0.639903069,0.5200122,0.361238301,0.434152812,0.525949597
1249,0.469706297,0.572732747,0.639969528,0.520037413,0.361301064,0.43429625,0.526075423
1250,0.469759285,0.572836518,0.640030205,0.520077586,0.361314118,0.434443116,0.526209176
1251,0.46985805,0.572960496,0.640037596,0.520085514,0.361416459,0.434633315,0.526359141
1252,0.469896734,0.573062897,0.640117943,0.520020545,0.361541808,0.434800804,0.526503563
1253,0.469979227,0.573169351,0.640283227,0.520088255,0.361599952,0.435028762,0.526658714
1254,0.470104188,0.573343813,0.640379429,0.520210505,0.36170131,0.435243428,0.526797593
1255,0.470170647,0.573560476,0.640491307,0.520292521,0.361846894,0.435359448,0.526962578
1256,0.470227718,0.573737204,0.640652835,0.520421624,0.361943513,0.43551293,0.527122974
1257,0.470284551,0.573852718,0.640753329,0.520501316,0.362038165,0.435675085,0.527269602
1258,0.470348328,0.573993921,0.640821934,0.520522535,0.36216411,0.435784489,0.527405083
1259,0.470446527,0.574136376,0.640896678,0.520558655,0.362249643,0.435938507,0.527529001
1260,0.470496714,0.574213505,0.641005695,0.520586789,0.362316012,0.436184376,0.527683914
1261,0.470511615,0.57428509,0.641121149,0.520597517,0.362409592,0.43637529,0.527812362
1262,0.470513403,0.574400902,0.641143918,0.520589232,0.36246258,0.436449349,0.527894258
1263,0.470532387,0.574546456,0.64117527,0.520605385,0.362504631,0.436586797,0.528015435
1264,0.470624089,0.57464838,0.641243041,0.520638168,0.362611592,0.436746567,0.52813828
1265,0.470709175,0.574722648,0.641267776,0.520677209,0.362689137,0.436838508,0.528248191
1266,0.470805079,0.57484287,0.641336501,0.520718336,0.362758785,0.436965853,0.52839911
1267,0.470912367,0.574973047,0.641503394,0.520801663,0.362865508,0.437165827,0.528630972
1268,0.470995069,0.57506448,0.641595006,0.520846963,0.362986714,0.437337756,0.52876085
1269,0.471072584,0.575145662,0.641634166,0.520839214,0.363084316,0.437484741,0.528847516
1270,0.471184641,0.575312018,0.641723514,0.520912528,0.363190413,0.437671125,0.528983235
1271,0.471214145,0.575452328,0.64180702,0.52098161,0.363289595,0.437855065,0.52911073
1272,0.471197248,0.575520098,0.641829193,0.521006048,0.363321811,0.437985569,0.529212356
1273,0.471240759,0.575620115,0.641893029,0.521090388,0.363326162,0.438092679,0.52938509
1274,0.47130999,0.5757581,0.641975999,0.521156549,0.363378167,0.438179821,0.529540479
1275,0.471394956,0.575827181,0.642006516,0.521165192,0.363507003,0.438306838,0.52966547
1276,0.471484721,0.575866103,0.642030597,0.521224856,0.363639504,0.438474208,0.529840589
1277,0.471543103,0.575964332,0.642074704,0.521289051,0.36371091,0.438602,0.52997905
1278,0.471568078,0.576088905,0.642139494,0.521316171,0.363779336,0.438706726,0.530084848
1279,0.471585423,0.576191664,0.642247915,0.521341264,0.36386013,0.438817769,0.530208766
1280,0.471584767,0.57624644,0.642334044,0.521357179,0.363918126,0.43893066,0.530305684
1281,0.47163412,0.576300502,0.642361999,0.521378577,0.364002138,0.439019829,0.530446529
1282,0.471730858,0.576398134,0.642425418,0.521395624,0.364099711,0.439063758,0.530620277
1283,0.471757829,0.576505363,0.642507493,0.52142334,0.364179432,0.43916133,0.530736864
1284,0.471795678,0.576609015,0.642553508,0.521456003,0.364249527,0.439288914,0.530826211
1285,0.47189489,0.576751351,0.642622411,0.521522522,0.364338964,0.439359486,0.530897021
1286,0.471988767,0.576910138,0.642699897,0.521653354,0.364453733,0.439464897,0.530975461
1287,0.472039551,0.576996565,0.642756164,0.521700919,0.364539415,0.439595819,0.531078875
1288,0.472106099,0.577015102,0.642778993,0.521739185,0.364592314,0.439705074,0.531211138
1289,0.472153544,0.577045918,0.642851114,0.521764934,0.364662737,0.439749062,0.531330347
1290,0.472177058,0.57715857,0.642974138,0.521835268,0.364794254,0.439813733,0.53141892
1291,0.47218883,0.577251911,0.643056154,0.521849155,0.364889979,0.4398866,0.531486392
1292,0.472225994,0.577291727,0.643099904,0.521804988,0.364904612,0.439914554,0.531539321
1293,0.472357571,0.577382505,0.64315033,0.52185607,0.365015179,0.439900815,0.531631768
1294,0.472445965,0.577475905,0.643148065,0.521915436,0.365174681,0.439933836,0.531723797
1295,0.472400039,0.577464581,0.643107712,0.521826148,0.365206718,0.440098375,0.531772494
1296,0.472398758,0.577506959,0.643102646,0.521787822,0.365210056,0.440188348,0.531799078
1297,0.472518206,0.577698469,0.643207133,0.521903038,0.365276247,0.44020474,0.531834602
1298,0.472632855,0.577822089,0.643382668,0.521977067,0.365347117,0.440347642,0.531934261
1299,0.472669214,0.577839136,0.643464983,0.521977782,0.365369022,0.440450549,0.532054245
1300,0.472708821,0.577922344,0.643527806,0.522086501,0.365425378,0.440507829,0.532153904
1301,0.472796887,0.578037977,0.643638968,0.522242308,0.365524471,0.440584779,0.53220582
1302,0.47284022,0.578174651,0.643742085,0.522282958,0.365629256,0.440618277,0.532304287
1303,0.47288388,0.578320861,0.643820405,0.522279382,0.365735501,0.440689117,0.532487512
1304,0.473004401,0.578421533,0.643852592,0.52234453,0.36585331,0.440782845,0.53258872
1305,0.473088533,0.578536212,0.643955052,0.522438347,0.365981132,0.440849274,0.532643497
1306,0.473171949,0.57863915,0.644075572,0.522474706,0.366089493,0.440907657,0.532773733
1307,0.473225802,0.578703225,0.644180775,0.522464037,0.366110116,0.440977722,0.532888234
1308,0.473362207,0.578771412,0.644243479,0.522524774,0.366189241,0.441017389,0.532990515
1309,0.473472416,0.578857124,0.644355416,0.522602618,0.366312653,0.441051871,0.533088326
1310,0.473504543,0.578912258,0.644447565,0.522574604,0.366350263,0.441124201,0.533222497
1311,0.473525435,0.578971922,0.644463658,0.522560358,0.366394252,0.441255629,0.533397138
1312,0.47360456,0.579039872,0.644517004,0.522596776,0.366431266,0.441378295,0.533507586
1313,0.473656267,0.579103768,0.644584894,0.522637486,0.366441578,0.441423893,0.533585012
1314,0.473668575,0.579176366,0.64458859,0.522647798,0.366464913,0.441467315,0.533726215
1315,0.473713279,0.579198658,0.644580185,0.522677124,0.36647287,0.441545427,0.533831775
1316,0.473758996,0.579188049,0.644604385,0.52273494,0.366473675,0.441574037,0.533877254
1317,0.473755419,0.579213619,0.644647241,0.522692382,0.366500497,0.441555619,0.533958554
1318,0.473761678,0.579250216,0.644659817,0.522646785,0.366558522,0.441549033,0.534112215
1319,0.473833054,0.579289019,0.644687951,0.522729814,0.366640896,0.441572309,0.534232914
1320,0.473904788,0.579339564,0.644788563,0.52283901,0.366747111,0.441668123,0.534267366
1321,0.473974615,0.579418421,0.644886315,0.522921562,0.366851807,0.441802979,0.534398854
1322,0.47405982,0.579542994,0.644974887,0.52298665,0.366949141,0.441902459,0.534598231
1323,0.474147558,0.579655588,0.645059168,0.523006976,0.367045641,0.441975415,0.534729421
1324,0.474236131,0.579727709,0.645155728,0.523054481,0.367129952,0.442018092,0.534833729
1325,0.474341422,0.57983923,0.645318806,0.523157001,0.367214233,0.441997975,0.534935832
1326,0.474434733,0.579949915,0.645437598,0.52322489,0.367268831,0.442011684,0.535055518
1327,0.474570781,0.580020547,0.645621181,0.523323059,0.367303312,0.442076892,0.535172164
1328,0.474654704,0.580071509,0.645739019,0.523418367,0.367376596,0.442144424,0.535286069
1329,0.474682838,0.580119014,0.645797729,0.523494184,0.367441803,0.442199677,0.535405159
1330,0.474749655,0.58024919,0.645779014,0.523527384,0.367505699,0.442248374,0.535552323
1331,0.474824965,0.580329835,0.645845234,0.523586154,0.367592752,0.442347616,0.535696208
1332,0.474814504,0.580324292,0.645865977,0.523551047,0.367678374,0.442428201,0.535773337
1333,0.474783033,0.580383241,0.645846128,0.523449957,0.367705196,0.442415208,0.535834551
1334,0.474782139,0.580458045,0.645909488,0.523455501,0.367754877,0.442401916,0.535882592
1335,0.474829227,0.580474079,0.645911813,0.523538709,0.367837667,0.442415148,0.535930336
1336,0.474927366,0.580536783,0.645931661,0.523638189,0.36789766,0.442436367,0.536046863
1337,0.475030124,0.580635548,0.646077096,0.523733377,0.367972136,0.442467421,0.536136627
1338,0.475108743,0.580707431,0.646184623,0.523780763,0.368032724,0.442521691,0.536200285
1339,0.475110173,0.580749154,0.646262705,0.523789585,0.36808297,0.442605615,0.536303401
1340,0.47514829,0.580826342,0.646381557,0.523869395,0.368207723,0.442624629,0.536375046
1341,0.475252092,0.580927551,0.646398246,0.523976922,0.368319899,0.442640543,0.536407411
1342,0.4752509,0.580932021,0.6463148,0.523963392,0.3683227,0.442680717,0.536419988
1343,0.475263476,0.580944955,0.64629364,0.523926854,0.368325293,0.442648798,0.53644824
1344,0.475354463,0.580996811,0.646292508,0.52394855,0.368371278,0.442565709,0.536481142
1345,0.475408375,0.580936432,0.646245122,0.523913443,0.368381917,0.442492247,0.536517084
1346,0.475471646,0.580878079,0.646234453,0.523849487,0.368391305,0.442469358,0.536620557
1347,0.47551769,0.580929577,0.64628613,0.523885429,0.368480027,0.442441076,0.536696017
1348,0.475535065,0.580981314,0.646355391,0.523922205,0.368581355,0.442386448,0.536686838
1349,0.475577295,0.580980778,0.646373987,0.52391386,0.368629366,0.442327738,0.536684692
1350,0.475605458,0.580999196,0.646371365,0.523884475,0.368662179,0.442257047,0.536663294
1351,0.475648791,0.581051826,0.646380544,0.523935974,0.368729025,0.442146808,0.536694884
1352,0.475715637,0.581020772,0.646404624,0.523933947,0.368772149,0.442029387,0.536698341
1353,0.475767404,0.580875695,0.646352589,0.523859799,0.368781358,0.441903144,0.536649346
1354,0.475783497,0.580849588,0.646336973,0.523871362,0.36883679,0.44178459,0.536655664
1355,0.475807577,0.580929816,0.64635843,0.523922205,0.368896902,0.44164598,0.536659718
1356,0.475871772,0.580955803,0.646344364,0.523930728,0.368940026,0.441509038,0.536639512
1357,0.475953758,0.58101809,0.646411955,0.523975432,0.368998855,0.441440642,0.536682487
1358,0.475978076,0.58107233,0.646487236,0.523993433,0.369016856,0.441354543,0.536732078
1359,0.475985885,0.581018269,0.646487653,0.523954153,0.369000345,0.441213667,0.536702991
1360,0.476041764,0.580987632,0.646530867,0.523995042,0.369006097,0.441120774,0.536667943
1361,0.476094157,0.581020057,0.646547854,0.524026811,0.368996292,0.441069216,0.536664546
1362,0.476155162,0.581062675,0.646523356,0.524029553,0.369023234,0.440939128,0.536657095
1363,0.476219416,0.581122816,0.646586537,0.52406472,0.369089633,0.440803856,0.536673486
1364,0.476236939,0.581100464,0.646629393,0.524032772,0.369112283,0.440713942,0.536657095
1365,0.476258576,0.581035852,0.646621346,0.524015009,0.369170815,0.44055447,0.536650598
1366,0.476285815,0.581056118,0.646650672,0.524026155,0.369233042,0.44035238,0.536675036
1367,0.476309091,0.581024349,0.646664023,0.524010003,0.369227618,0.440122604,0.536629319
1368,0.476333082,0.580880582,0.646598995,0.52401334,0.369248569,0.439808607,0.536569953
1369,0.476278394,0.580782235,0.646499515,0.524010658,0.369279623,0.439453989,0.536484301
1370,0.476235956,0.580678463,0.64641881,0.523982465,0.369273484,0.43903482,0.536365747
1371,0.476176292,0.580523968,0.6463328,0.523920655,0.369223833,0.438581735,0.53621304
1372,0.476123899,0.580306768,0.646208048,0.523846626,0.369200826,0.438059539,0.535998285
1373,0.476053685,0.580119669,0.646061778,0.523772597,0.36919713,0.437483191,0.535718143
1374,0.476016968,0.579892695,0.645949483,0.523696423,0.369136333,0.436839461,0.535471082
1375,0.475991577,0.579571307,0.645829201,0.523575962,0.369019538,0.436140746,0.535192549
1376,0.475955069,0.57924962,0.645689905,0.523505747,0.368966818,0.435362726,0.534899354
1377,0.475907207,0.578954399,0.645515323,0.523500323,0.368964881,0.434549719,0.534554303
1378,0.475910783,0.578603268,0.645379007,0.523457587,0.368892014,0.433627516,0.534153402
1379,0.475967854,0.578179479,0.645273387,0.523430824,0.368804455,0.432611912,0.533718884
1380,0.475952387,0.577743292,0.645061493,0.523402154,0.368745178,0.431565166,0.533190846
1381,0.475935787,0.577421069,0.644905686,0.523361087,0.368668884,0.430476367,0.532700121
1382,0.475961983,0.577112854,0.644834042,0.523301959,0.36854884,0.429376125,0.532301962
1383,0.475924373,0.576702654,0.644664228,0.523158967,0.368395358,0.428218573,0.53182292
1384,0.475869656,0.576317847,0.644500613,0.523054838,0.368246138,0.427066773,0.531276941
1385,0.47581929,0.575896323,0.644333661,0.523017526,0.368079603,0.425873905,0.530720472
1386,0.475776851,0.575388193,0.644105256,0.522922635,0.367878586,0.424542189,0.530143023
1387,0.475723356,0.574904025,0.643886626,0.522800505,0.367660493,0.423208356,0.529526711
1388,0.475600243,0.574390948,0.6436463,0.522676945,0.367453337,0.42183432,0.528861821
1389,0.475504607,0.573798954,0.643416047,0.52252233,0.367183834,0.420347899,0.528177679
1390,0.475420177,0.573177576,0.643195331,0.522339046,0.366822124,0.418786705,0.527443409
1391,0.475297958,0.57255435,0.642918766,0.52216351,0.366419822,0.417114437,0.526652515
1392,0.475225389,0.571917355,0.642655492,0.522064924,0.366000056,0.415445149,0.525916696
1393,0.475147367,0.571274459,0.642422199,0.521986127,0.36556071,0.41388151,0.52527678
1394,0.475025564,0.570654273,0.642209113,0.521847904,0.365029544,0.41229704,0.524621427
1395,0.474919796,0.570009053,0.641954541,0.521700382,0.364462793,0.410703331,0.523900867
1396,0.474814475,0.569359601,0.641693234,0.521563292,0.363856733,0.409176111,0.523141146
1397,0.474663258,0.568658233,0.641340852,0.52140677,0.363280267,0.407593995,0.522402167
1398,0.47451666,0.567930758,0.640927732,0.521233499,0.36265263,0.40595758,0.521651566
1399,0.474357784,0.567176938,0.640541077,0.521035671,0.362029731,0.404302865,0.520856023
1400,0.474163562,0.566371441,0.640113115,0.520849049,0.361410052,0.402638137,0.520051539
1401,0.473919451,0.565570176,0.639648736,0.52057147,0.360869527,0.400935411,0.519237995
1402,0.473728001,0.56477195,0.639255226,0.520277798,0.360341817,0.399274796,0.518452644
1403,0.473527312,0.563928187,0.638824821,0.520000339,0.359764367,0.397580683,0.517606139
1404,0.473337561,0.563119471,0.638339758,0.519782722,0.359259307,0.395896524,0.516781211
1405,0.473218411,0.562343121,0.637920618,0.519638419,0.358791977,0.39430669,0.516039968
1406,0.473048866,0.561501384,0.637467563,0.519445717,0.358211488,0.392624974,0.515230954
1407,0.472859263,0.560716212,0.637000322,0.519229352,0.357657403,0.391020656,0.514391661
1408,0.472694129,0.559855998,0.63651365,0.51897347,0.357181102,0.389437705,0.513527691
1409,0.472463369,0.558930099,0.635951519,0.51868844,0.356612474,0.387771308,0.51267606
1410,0.472191125,0.558036149,0.635354698,0.51841855,0.356134236,0.386060297,0.511797607
